snapshot_id,team,group,live_elo,prob_finish_1st_group,prob_finish_2nd_group,prob_finish_3rd_group,prob_best_third_qualifier,prob_reach_round_32,prob_reach_round_16,prob_reach_quarter_final,prob_reach_semi_final,prob_reach_final,prob_champion,prob_group_exit,prob_round_32_exit,prob_round_16_exit,prob_quarter_final_exit,prob_semi_final_exit,prob_runner_up,champion_rank,cupmarket_price,market_rank,previous_price,price_change,price_change_percent,generated_at_utc,model_version,bracket_mode,trigger_match_ids,trigger_matches,snapshot_type,exit_stage_floor,performance_premium,adjusted_settlement_value,settlement_reason,is_eliminated
2026-06-28T07:56:49.455572+00:00,Qatar,B,1549.5494030220432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41,5.0,41,5.0,0.0,0.0,2026-06-28 07:56:49.455572+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,,Official model refresh,publication_refresh,,,,,
2026-06-28T07:56:49.455572+00:00,Saudi Arabia,H,1705.9341181708846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42,5.0,42,5.0,0.0,0.0,2026-06-28 07:56:49.455572+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,,Official model refresh,publication_refresh,,,,,
2026-06-28T07:56:49.455572+00:00,Scotland,C,1800.6524904944006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43,5.0,43,5.0,0.0,0.0,2026-06-28 07:56:49.455572+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,,Official model refresh,publication_refresh,,,,,
2026-06-28T07:56:49.455572+00:00,Senegal,I,1887.6598391694629,0.0,0.0,1.0,1.0,1.0,0.3799,0.13895,0.037,0.0112,0.00245,0.0,0.6201,0.24095,0.1019499999999999,0.0257999999999999,0.00875,22,24.42,21,23.69,0.7300000000000004,3.08146897425074,2026-06-28 07:56:49.455572+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,,Official model refresh,publication_refresh,,,,,
2026-06-28T07:56:49.455572+00:00,South Africa,A,1707.8846119214518,0.0,1.0,0.0,0.0,1.0,0.3321,0.08245,0.0117,0.00205,0.0004,0.0,0.6678999999999999,0.24965,0.07075,0.00965,0.00165,29,21.9,24,21.51,0.389999999999997,1.813110181311004,2026-06-28 07:56:49.455572+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,,Official model refresh,publication_refresh,,,,,
2026-06-28T07:56:49.455572+00:00,South Korea,A,1825.9460475707715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44,5.0,44,12.4,-7.4,-59.67741935483871,2026-06-28 07:56:49.455572+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,,Official model refresh,publication_refresh,,,,,
2026-06-28T07:56:49.455572+00:00,Spain,H,2185.601557694717,1.0,0.0,0.0,0.0,1.0,0.7711,0.5757,0.43315,0.28955,0.1498,0.0,0.2289,0.1954,0.14255,0.1436,0.1397499999999999,2,53.33,3,53.36,-0.0300000000000011,-0.0562218890554743,2026-06-28 07:56:49.455572+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,,Official model refresh,publication_refresh,,,,,
2026-06-28T07:56:49.455572+00:00,Sweden,F,1792.766655918093,0.0,0.0,1.0,1.0,1.0,0.2607,0.05555,0.01185,0.00205,0.0004,0.0,0.7393000000000001,0.20515,0.0437,0.0098,0.00165,28,20.3,28,20.31,-0.009999999999998,-0.049236829148193,2026-06-28 07:56:49.455572+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,,Official model refresh,publication_refresh,,,,,
2026-06-28T07:56:49.455572+00:00,Switzerland,B,1960.1708214308785,1.0,0.0,0.0,0.0,1.0,0.58475,0.2118,0.08195,0.039,0.0166,0.0,0.41525,0.37295,0.12985,0.0429499999999999,0.0224,11,30.48,16,30.3,0.1799999999999997,0.5940594059405931,2026-06-28 07:56:49.455572+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,,Official model refresh,publication_refresh,,,,,
2026-06-28T07:56:49.455572+00:00,Tunisia,F,1648.6081559732288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45,5.0,45,5.0,0.0,0.0,2026-06-28 07:56:49.455572+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,,Official model refresh,publication_refresh,,,,,
2026-06-28T07:56:49.455572+00:00,Turkey,D,1891.3502864268487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46,5.0,46,5.0,0.0,0.0,2026-06-28 07:56:49.455572+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,,Official model refresh,publication_refresh,,,,,
2026-06-28T07:56:49.455572+00:00,United States,D,1881.728285285661,1.0,0.0,0.0,0.0,1.0,0.65615,0.30765,0.11525,0.04625,0.011,0.0,0.34385,0.3485,0.1923999999999999,0.069,0.03525,14,34.16,13,35.88,-1.720000000000006,-4.793756967670028,2026-06-28 07:56:49.455572+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,,Official model refresh,publication_refresh,,,,,
2026-06-28T07:56:49.455572+00:00,Uruguay,H,1907.5228774752184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47,5.0,47,5.0,0.0,0.0,2026-06-28 07:56:49.455572+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,,Official model refresh,publication_refresh,,,,,
2026-06-28T07:56:49.455572+00:00,Uzbekistan,K,1723.1994397509068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48,5.0,48,5.0,0.0,0.0,2026-06-28 07:56:49.455572+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,,Official model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Algeria,J,1866.7359487939243,0.0,0.0,1.0,1.0,1.0,0.36705,0.0636,0.02065,0.00445,0.0014,0.0,0.63295,0.30345,0.04295,0.0162,0.0030499999999999,26,22.28,24,24.66,-2.379999999999999,-9.651257096512566,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Argentina,J,2202.712195437658,1.0,0.0,0.0,0.0,1.0,0.9474,0.8151,0.62905,0.452,0.3443,0.0,0.0525999999999999,0.1322999999999999,0.18605,0.1770499999999999,0.1077,1,70.04,1,64.16,5.88000000000001,9.16458852867832,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Australia,D,1897.239373980468,0.0,1.0,0.0,0.0,1.0,0.5817,0.24535,0.06465,0.0193,0.0059,0.0,0.4183,0.33635,0.1807,0.04535,0.0134,18,30.3,14,27.87,2.43,8.719052744886975,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Austria,J,1882.751029608591,0.0,1.0,0.0,0.0,1.0,0.2286,0.07825,0.0315,0.01295,0.00265,0.0,0.7714,0.1503499999999999,0.04675,0.01855,0.0103,23,20.86,27,21.17,-0.3100000000000023,-1.4643363249882015,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Belgium,G,1940.014724602359,1.0,0.0,0.0,0.0,1.0,0.54505,0.2559,0.10135,0.05535,0.01405,0.0,0.4549499999999999,0.28915,0.15455,0.0459999999999999,0.0413,11,31.36,13,34.3,-2.9399999999999977,-8.571428571428566,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Bosnia-Herzegovina,B,1675.5395580180304,0.0,0.0,1.0,1.0,1.0,0.1886,0.0392,0.00375,0.0007,0.0001,0.0,0.8114,0.1493999999999999,0.0354499999999999,0.0030499999999999,0.0006,29,18.7,28,17.84,0.8599999999999994,4.82062780269058,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Brazil,C,2070.1231402790586,1.0,0.0,0.0,0.0,1.0,0.59015,0.3708,0.2468,0.1228,0.0452,0.0,0.40985,0.2193499999999999,0.124,0.1239999999999999,0.0776,6,38.72,8,36.88,1.8399999999999963,4.989154013015174,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Canada,B,1845.195587017116,0.0,1.0,0.0,0.0,1.0,0.6797,0.316,0.11535,0.041,0.0099,0.0,0.3203,0.3636999999999999,0.20065,0.07435,0.0311,17,34.59,11,32.09,2.5,7.79058896852602,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Cape Verde Islands,H,1692.993244822014,0.0,1.0,0.0,0.0,1.0,0.0526,0.0125,0.002,0.00025,5e-05,0.0,0.9474,0.0401,0.0105,0.00175,0.0002,30,16.08,32,16.2,-0.120000000000001,-0.7407407407407469,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Colombia,K,2064.832719368864,1.0,0.0,0.0,0.0,1.0,0.8872,0.57525,0.1983,0.0976,0.05185,0.0,0.1128,0.3119499999999999,0.37695,0.1007,0.04575,5,46.02,5,50.17,-4.149999999999999,-8.271875622882199,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Congo DR,K,1804.191206108781,0.0,0.0,1.0,1.0,1.0,0.16795,0.0397,0.0073,0.00095,0.00035,0.0,0.83205,0.1282499999999999,0.0324,0.00635,0.0006,28,18.48,29,18.61,-0.129999999999999,-0.6985491671144493,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Croatia,L,1949.799831445564,0.0,1.0,0.0,0.0,1.0,0.32275,0.08815,0.04185,0.01805,0.0045,0.0,0.67725,0.2345999999999999,0.0463,0.0237999999999999,0.01355,20,22.78,23,22.54,0.240000000000002,1.064773735581198,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Curaçao,E,1590.2975033938003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33,5.0,33,5.0,0.0,0.0,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Czechia,A,1731.2587132929823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34,5.0,34,5.0,0.0,0.0,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Ecuador,E,1962.734471394788,0.0,0.0,1.0,1.0,1.0,0.3845,0.1447,0.04845,0.0149,0.00565,0.0,0.6154999999999999,0.2398,0.09625,0.0335499999999999,0.00925,19,24.94,21,28.97,-4.029999999999998,-13.910942354159468,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Egypt,G,1844.9786783751013,0.0,1.0,0.0,0.0,1.0,0.4183,0.15305,0.02985,0.0063,0.00205,0.0,0.5817,0.26525,0.1231999999999999,0.02355,0.00425,24,25.06,20,23.81,1.25,5.249895002099958,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,England,L,2087.9828858374626,1.0,0.0,0.0,0.0,1.0,0.83205,0.54895,0.3136,0.1149,0.0737,0.0,0.16795,0.2830999999999999,0.23535,0.1987,0.0412,4,47.56,4,50.84,-3.280000000000001,-6.451612903225808,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,France,I,2162.8624284479024,1.0,0.0,0.0,0.0,1.0,0.91145,0.63485,0.3385,0.17165,0.1139,0.0,0.08855,0.2765999999999999,0.29635,0.16685,0.0577499999999999,3,52.42,2,53.89,-1.4699999999999989,-2.727778808684355,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Germany,E,1979.200396172908,1.0,0.0,0.0,0.0,1.0,0.65695,0.4288,0.24595,0.0922,0.02425,0.0,0.3430499999999999,0.22815,0.18285,0.15375,0.06795,9,40.1,7,35.66,4.440000000000005,12.450925406618074,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Ghana,L,1679.3049260273535,0.0,0.0,1.0,1.0,1.0,0.1128,0.02635,0.0016,0.0001,5e-05,0.0,0.8872,0.08645,0.0247499999999999,0.0015,5e-05,31,17.25,30,17.21,0.0399999999999991,0.2324230098779729,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Haiti,C,1657.7903422759043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35,5.0,35,5.0,0.0,0.0,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Iran,G,1873.4078788308684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36,5.0,36,5.0,0.0,0.0,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Iraq,I,1661.1474098625897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37,5.0,37,5.0,0.0,0.0,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Ivory Coast,E,1844.808848266383,0.0,1.0,0.0,0.0,1.0,0.3195,0.0742,0.0314,0.0086,0.00195,0.0,0.6805,0.2453,0.0428,0.0227999999999999,0.00665,25,22.06,25,21.79,0.2699999999999996,1.2391005048187222,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Japan,F,1977.122980194832,0.0,1.0,0.0,0.0,1.0,0.40985,0.217,0.1151,0.0447,0.0117,0.0,0.59015,0.19285,0.1019,0.0703999999999999,0.0329999999999999,13,28.64,16,27.29,1.3500000000000014,4.946866984243318,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Jordan,J,1715.5967031705195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38,5.0,38,5.0,0.0,0.0,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Mexico,A,1988.196208319044,1.0,0.0,0.0,0.0,1.0,0.6155,0.26665,0.1394,0.0449,0.0274,0.0,0.3844999999999999,0.34885,0.12725,0.0945,0.0175,8,33.44,12,36.69,-3.25,-8.857999454892342,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Morocco,C,2009.053663917143,0.0,1.0,0.0,0.0,1.0,0.44625,0.16005,0.0701,0.0244,0.01155,0.0,0.55375,0.2862,0.08995,0.0456999999999999,0.01285,14,26.84,19,30.61,-3.77,-12.316236524011758,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Netherlands,F,2032.8108614565144,1.0,0.0,0.0,0.0,1.0,0.55375,0.1851,0.07925,0.0252,0.01385,0.0,0.44625,0.36865,0.1058499999999999,0.05405,0.01135,12,29.18,15,37.22,-8.04,-21.601289629231594,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,New Zealand,G,1678.9442908209887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39,5.0,39,5.0,0.0,0.0,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Norway,I,1951.2558569055784,0.0,1.0,0.0,0.0,1.0,0.6805,0.338,0.17285,0.0573,0.0103,0.0,0.3195,0.3424999999999999,0.16515,0.11555,0.047,15,36.44,10,34.38,2.059999999999995,5.991855730075611,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Panama,L,1753.9772103673267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40,5.0,40,5.0,0.0,0.0,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Paraguay,D,1870.9577224424152,0.0,0.0,1.0,1.0,1.0,0.34305,0.16225,0.05685,0.0189,0.0029,0.0,0.6569499999999999,0.1808,0.1054,0.03795,0.016,22,24.85,22,20.65,4.200000000000003,20.338983050847474,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Portugal,K,2032.543892649518,0.0,1.0,0.0,0.0,1.0,0.67725,0.2937,0.1788,0.1041,0.03365,0.0,0.32275,0.38355,0.1149,0.0746999999999999,0.07045,7,36.68,9,34.89,1.7899999999999991,5.13040985955861,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Qatar,B,1549.5494030220432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41,5.0,41,5.0,0.0,0.0,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Saudi Arabia,H,1705.9341181708846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42,5.0,42,5.0,0.0,0.0,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Scotland,C,1800.6524904944006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43,5.0,43,5.0,0.0,0.0,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Senegal,I,1887.6598391694629,0.0,0.0,1.0,1.0,1.0,0.45495,0.20185,0.0495,0.018,0.00335,0.0,0.54505,0.2531,0.1523499999999999,0.0315,0.0146499999999999,21,27.17,18,24.42,2.75,11.26126126126126,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,South Africa,A,1707.8846119214518,0.0,1.0,0.0,0.0,1.0,0.3203,0.09295,0.0157,0.00355,0.0006,0.0,0.6797,0.2273499999999999,0.07725,0.0121499999999999,0.00295,27,22.04,26,21.9,0.1400000000000005,0.6392694063926967,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,South Korea,A,1825.9460475707715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44,5.0,44,5.0,0.0,0.0,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Spain,H,2185.601557694717,1.0,0.0,0.0,0.0,1.0,0.7714,0.5399,0.406,0.30785,0.15295,0.0,0.2286,0.2314999999999999,0.1339,0.09815,0.1549,2,52.4,3,53.33,-0.9299999999999996,-1.7438589911869486,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Sweden,F,1792.766655918093,0.0,0.0,1.0,1.0,1.0,0.08855,0.02,0.0034,0.0002,0.0,0.0,0.91145,0.06855,0.0166,0.0031999999999999,0.0002,32,16.8,31,20.3,-3.5,-17.241379310344826,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Switzerland,B,1960.1708214308785,1.0,0.0,0.0,0.0,1.0,0.63295,0.1088,0.0539,0.0229,0.01015,0.0,0.36705,0.52415,0.0548999999999999,0.031,0.01275,16,28.24,17,30.48,-2.240000000000002,-7.349081364829403,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Tunisia,F,1648.6081559732288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45,5.0,45,5.0,0.0,0.0,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Turkey,D,1891.3502864268487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46,5.0,46,5.0,0.0,0.0,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,United States,D,1881.728285285661,1.0,0.0,0.0,0.0,1.0,0.8114,0.50305,0.18725,0.09395,0.0198,0.0,0.1886,0.30835,0.3157999999999999,0.0933,0.07415,10,42.68,6,34.16,8.520000000000003,24.94145199063233,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Uruguay,H,1907.5228774752184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47,5.0,47,5.0,0.0,0.0,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T07:56:59.176117+00:00,Uzbekistan,K,1723.1994397509068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48,5.0,48,5.0,0.0,0.0,2026-06-28 07:56:59.176117+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,Official knockout model refresh,publication_refresh,,,,,
2026-06-28T08:03:57.033645+00:00,Algeria,J,1866.7359487939243,0.0,0.0,1.0,1.0,1.0,0.38395,0.152,0.03425,0.0097,0.0023,0.0,0.61605,0.23195,0.11775,0.02455,0.0074,23,24.66,20,24.66,0.0,0.0,2026-06-28 08:03:57.033645+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,,Official model refresh,publication_refresh,,,,,
2026-06-28T08:03:57.033645+00:00,Argentina,J,2202.712195437658,1.0,0.0,0.0,0.0,1.0,0.9481,0.7649,0.48855,0.38505,0.2729,0.0,0.0518999999999999,0.1832,0.27635,0.1034999999999999,0.11215,1,64.16,1,64.16,0.0,0.0,2026-06-28 08:03:57.033645+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,,Official model refresh,publication_refresh,,,,,
2026-06-28T08:03:57.033645+00:00,Australia,D,1897.239373980468,0.0,1.0,0.0,0.0,1.0,0.57515,0.13415,0.0592,0.0189,0.006,0.0,0.4248499999999999,0.441,0.0749499999999999,0.0403,0.0129,19,27.87,18,27.87,0.0,0.0,2026-06-28 08:03:57.033645+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,,Official model refresh,publication_refresh,,,,,
2026-06-28T08:03:57.033645+00:00,Austria,J,1882.751029608591,0.0,1.0,0.0,0.0,1.0,0.2289,0.08965,0.03635,0.0123,0.0022,0.0,0.7711,0.1392499999999999,0.0532999999999999,0.02405,0.0101,24,21.17,26,21.17,0.0,0.0,2026-06-28 08:03:57.033645+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,,Official model refresh,publication_refresh,,,,,
