team,group,live_elo,prob_finish_1st_group,prob_finish_2nd_group,prob_finish_3rd_group,prob_best_third_qualifier,prob_reach_round_32,prob_reach_round_16,prob_reach_quarter_final,prob_reach_semi_final,prob_reach_final,prob_champion,prob_group_exit,prob_round_32_exit,prob_round_16_exit,prob_quarter_final_exit,prob_semi_final_exit,prob_runner_up,champion_rank,cupmarket_price,market_rank,previous_price,price_change,price_change_percent,generated_at_utc,model_version,bracket_mode
Morocco,C,2041.1018340713665,0.0,1.0,0.0,0.0,1.0,1.0,0.25665,0.10515,0.0348,0.0155,0.0,0.0,0.74335,0.1515,0.07035,0.019299999999999998,11,37.99,11,40.32,-2.3299999999999983,-5.778769841269837,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Portugal,K,2032.543892649518,0.0,1.0,0.0,0.0,1.0,0.6833,0.2896,0.17695,0.102,0.03205,0.0,0.3167,0.3937,0.11265000000000003,0.07495,0.06994999999999998,7,36.59,12,36.3,0.29000000000000625,0.7988980716253616,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Mexico,A,1988.196208319044,1.0,0.0,0.0,0.0,1.0,0.61845,0.2691,0.14695,0.0473,0.02905,0.0,0.38154999999999994,0.34935000000000005,0.12215000000000001,0.09964999999999999,0.018250000000000002,8,33.74,13,33.26,0.480000000000004,1.4431749849669393,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Belgium,G,1940.014724602359,1.0,0.0,0.0,0.0,1.0,0.53705,0.2562,0.10115,0.05585,0.0122,0.0,0.46295,0.28085000000000004,0.15504999999999997,0.04530000000000001,0.043649999999999994,13,31.22,14,31.3,-0.08000000000000185,-0.2555910543131049,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Australia,D,1897.239373980468,0.0,1.0,0.0,0.0,1.0,0.5788,0.24725,0.0627,0.01785,0.0058,0.0,0.4212,0.33155,0.18455,0.04485,0.012050000000000002,17,30.24,15,30.32,-0.08000000000000185,-0.26385224274406943,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Switzerland,B,1960.1708214308785,1.0,0.0,0.0,0.0,1.0,0.6337,0.11115,0.05455,0.0256,0.012,0.0,0.36629999999999996,0.5225500000000001,0.0566,0.02895,0.013600000000000001,14,28.38,16,28.33,0.05000000000000071,0.17649135192375826,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Senegal,I,1887.6598391694629,0.0,0.0,1.0,1.0,1.0,0.46295,0.20575,0.05175,0.01695,0.0031,0.0,0.53705,0.2572,0.154,0.0348,0.01385,18,27.4,17,27.35,0.04999999999999716,0.18281535648993474,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Egypt,G,1844.9786783751013,0.0,1.0,0.0,0.0,1.0,0.4212,0.15165,0.02825,0.00565,0.00155,0.0,0.5788,0.26955,0.12340000000000001,0.022600000000000002,0.0040999999999999995,21,25.02,18,25.0,0.019999999999999574,0.0799999999999983,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Ecuador,E,1962.734471394788,0.0,0.0,1.0,1.0,1.0,0.38155,0.1442,0.0506,0.01525,0.00635,0.0,0.6184499999999999,0.23735,0.09359999999999999,0.03535,0.0089,16,24.94,19,24.95,-0.00999999999999801,-0.04008016032063331,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Croatia,L,1949.799831445564,0.0,1.0,0.0,0.0,1.0,0.3167,0.08935,0.04315,0.01655,0.00295,0.0,0.6833,0.22735,0.0462,0.026600000000000002,0.0136,19,22.69,20,22.54,0.15000000000000213,0.6654835847382526,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Algeria,J,1866.7359487939243,0.0,0.0,1.0,1.0,1.0,0.3663,0.06255,0.0178,0.00375,0.00085,0.0,0.6336999999999999,0.30375,0.04475,0.01405,0.0029,22,22.17,21,22.19,-0.019999999999999574,-0.09013068949977275,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Austria,J,1882.751029608591,0.0,1.0,0.0,0.0,1.0,0.2276,0.0784,0.0324,0.0124,0.0024,0.0,0.7724,0.1492,0.046,0.019999999999999997,0.01,20,20.85,22,20.86,-0.00999999999999801,-0.04793863854265585,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Bosnia-Herzegovina,B,1675.5395580180304,0.0,0.0,1.0,1.0,1.0,0.19065,0.0377,0.00375,0.00045,0.0001,0.0,0.80935,0.15294999999999997,0.033949999999999994,0.0033,0.00035,24,18.7,23,18.74,-0.03999999999999915,-0.21344717182496878,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Congo DR,K,1804.191206108781,0.0,0.0,1.0,1.0,1.0,0.1664,0.03805,0.00735,0.0015,0.0003,0.0,0.8336,0.12835,0.0307,0.005849999999999999,0.0012000000000000001,23,18.43,24,18.43,0.0,0.0,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Ghana,L,1679.3049260273535,0.0,0.0,1.0,1.0,1.0,0.10975,0.0256,0.00145,0.0,0.0,0.0,0.89025,0.08415,0.02415,0.00145,0.0,26,17.19,25,17.29,-0.09999999999999787,-0.5783689994216187,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Cape Verde Islands,H,1692.993244822014,0.0,1.0,0.0,0.0,1.0,0.05335,0.0115,0.0019,5e-05,5e-05,0.0,0.94665,0.04185,0.0096,0.00185,0.0,25,16.07,26,15.99,0.08000000000000007,0.5003126954346471,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Germany,E,1940.1450694794064,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29,15.0,27,15.0,0.0,0.0,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Sweden,F,1781.6184920846476,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44,15.0,28,16.71,-1.7100000000000009,-10.233393177737886,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
South Africa,A,1693.614617167326,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,15.0,29,15.0,0.0,0.0,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Netherlands,F,2000.7626913022912,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36,15.0,30,15.0,0.0,0.0,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Japan,F,1954.9668103896377,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34,15.0,31,15.0,0.0,0.0,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Ivory Coast,E,1823.723032454427,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33,15.0,32,15.0,0.0,0.0,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Iraq,I,1661.1474098625897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32,5.0,33,5.0,0.0,0.0,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Iran,G,1873.4078788308684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31,5.0,34,5.0,0.0,0.0,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Haiti,C,1657.7903422759043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30,5.0,35,5.0,0.0,0.0,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Czechia,A,1731.2587132929823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28,5.0,36,5.0,0.0,0.0,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Curaçao,E,1590.2975033938003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27,5.0,37,5.0,0.0,0.0,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Panama,L,1753.9772103673267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38,5.0,38,5.0,0.0,0.0,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
New Zealand,G,1678.9442908209887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37,5.0,39,5.0,0.0,0.0,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Jordan,J,1715.5967031705195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35,5.0,40,5.0,0.0,0.0,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Saudi Arabia,H,1705.9341181708846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40,5.0,41,5.0,0.0,0.0,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Qatar,B,1549.5494030220432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39,5.0,42,5.0,0.0,0.0,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Scotland,C,1800.6524904944006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41,5.0,43,5.0,0.0,0.0,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
South Korea,A,1825.9460475707715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43,5.0,44,5.0,0.0,0.0,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Tunisia,F,1648.6081559732288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45,5.0,45,5.0,0.0,0.0,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Turkey,D,1891.3502864268487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46,5.0,46,5.0,0.0,0.0,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Uruguay,H,1907.5228774752184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47,5.0,47,5.0,0.0,0.0,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Uzbekistan,K,1723.1994397509068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48,5.0,48,5.0,0.0,0.0,2026-06-30T23:07:18.743479+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
